GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric_x,Value,Low,High,STATE,Numeric_y,S2_NDVI_existing,S3_NDVI_existing,S3_Temperature_existing,Numeric,S2_NDVI_fake,S3_NDVI_fake,S3_Temperature_fake,latitude,longitude
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,1055444.0,1 055 444,,,Lagos,48158.0,0.1160314283114173,-0.0664491903998766,264.45271171237584,48158.0,0.11603142831141738,-0.0664491903998766,264.45271171237584,6.5244,3.3792
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,88.47538,88.48 [74.72-107.06],74.71969,107.05675,Lagos,48158.0,0.1160314283114173,-0.0664491903998766,264.45271171237584,48158.0,0.11603142831141738,-0.0664491903998766,264.45271171237584,6.5244,3.3792
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,1428731.0,1 428 731,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,25381459.0,25 381 459,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,5934356.0,5 934 356,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,1023273.0,1 023 273,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,88.36542,88.37 [72.84-109.45],72.84207,109.44836,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,13524751.0,13 524 751,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,20482380.0,20 482 380,,,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,291.07354,291.07 [228.98-367.07],228.98336,367.06932,Lagos,21284.0,0.2973798464120345,0.2036663975321097,271.1209967214402,21284.0,0.2973798464120345,0.20366639753210977,271.1209967214402,6.5244,3.3792
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,2476514.0,2 476 514,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,29489245.0,29 489 245,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,3298156.0,3 298 156,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,19806915.0,19 806 915,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,3569878.0,3 569 878,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,17330401.0,17 330 401,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,292.99995,293.00 [226.46-376.22],226.46166,376.22315,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,19806915.0,19 806 915,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,23376793.0,23 376 793,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,19806915.0,19 806 915,,,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,86.66942,86.67 [69.87-110.38],69.87148,110.38039,Lagos,16265.0,0.0190323030625155,-0.2939462769914791,287.7300371917304,16265.0,0.019032303062515556,-0.2939462769914791,287.7300371917304,6.5244,3.3792
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,18325240.0,18 325 240,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,27370935.0,27 370 935,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,304.36879,304.37 [218.69-414.28],218.68928,414.27902,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,93.57971,93.58 [72.02-125.44],72.02464,125.44491,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,3254815.0,3 254 815,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,21580055.0,21 580 055,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,3086039.0,3 086 039,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,16013077.0,16 013 077,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,2312163.0,2 312 163,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,18325240.0,18 325 240,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,18325240.0,18 325 240,,,Lagos,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,26850.0,0.4771620682663987,0.5977268896854725,293.8594928892127,6.5244,3.3792
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,16702261.0,16 702 261,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,839849.0,839 849,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,7511712.0,7 511 712,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,20243915.0,20 243 915,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,88.66121,88.66 [77.62-102.50],77.62234,102.50178,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,556871.0,556 871,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,283.81282,283.81 [227.07-351.95],227.06865,351.95488,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8633678.0,8 633 678,,,Ondo,19692.0,0.4781840148757065,-0.0505263220144232,290.56753441112494,19692.0,0.4781840148757065,-0.05052632201442327,290.56753441112494,7.1,4.8353
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,284.82542,284.83 [225.41-353.73],225.41075,353.73007,Ondo,16873.0,0.0506557367962456,-0.4724961710817577,306.625155592214,16873.0,0.05065573679624562,-0.4724961710817577,306.625155592214,7.1,4.8353
